id,date,value,log_id,date_time
1503960366,3/13/2016 3:08:30 AM,1,11114919637,2016-03-13T03:08:30Z
1503960366,3/13/2016 3:09:30 AM,1,11114919637,2016-03-13T03:09:30Z
1503960366,3/13/2016 3:10:30 AM,1,11114919637,2016-03-13T03:10:30Z
1503960366,3/13/2016 3:11:30 AM,1,11114919637,2016-03-13T03:11:30Z
1503960366,3/13/2016 3:12:30 AM,1,11114919637,2016-03-13T03:12:30Z
1503960366,3/13/2016 3:13:30 AM,1,11114919637,2016-03-13T03:13:30Z
1503960366,3/13/2016 3:14:30 AM,1,11114919637,2016-03-13T03:14:30Z
1503960366,3/13/2016 3:15:30 AM,1,11114919637,2016-03-13T03:15:30Z
1503960366,3/13/2016 3:16:30 AM,1,11114919637,2016-03-13T03:16:30Z
1503960366,3/13/2016 3:17:30 AM,1,11114919637,2016-03-13T03:17:30Z
1503960366,3/13/2016 3:18:30 AM,1,11114919637,2016-03-13T03:18:30Z
1503960366,3/13/2016 3:19:30 AM,1,11114919637,2016-03-13T03:19:30Z
1503960366,3/13/2016 3:20:30 AM,1,11114919637,2016-03-13T03:20:30Z
1503960366,3/13/2016 3:21:30 AM,1,11114919637,2016-03-13T03:21:30Z
1503960366,3/13/2016 3:22:30 AM,1,11114919637,2016-03-13T03:22:30Z
1503960366,3/13/2016 3:23:30 AM,1,11114919637,2016-03-13T03:23:30Z
1503960366,3/13/2016 3:24:30 AM,1,11114919637,2016-03-13T03:24:30Z
1503960366,3/13/2016 3:25:30 AM,1,11114919637,2016-03-13T03:25:30Z
1503960366,3/13/2016 3:26:30 AM,1,11114919637,2016-03-13T03:26:30Z
1503960366,3/13/2016 3:27:30 AM,1,11114919637,2016-03-13T03:27:30Z
1503960366,3/13/2016 3:28:30 AM,1,11114919637,2016-03-13T03:28:30Z
1503960366,3/13/2016 3:29:30 AM,1,11114919637,2016-03-13T03:29:30Z
1503960366,3/13/2016 3:30:30 AM,1,11114919637,2016-03-13T03:30:30Z
1503960366,3/13/2016 3:31:30 AM,1,11114919637,2016-03-13T03:31:30Z
1503960366,3/13/2016 3:32:30 AM,1,11114919637,2016-03-13T03:32:30Z
1503960366,3/13/2016 3:33:30 AM,1,11114919637,2016-03-13T03:33:30Z
1503960366,3/13/2016 3:34:30 AM,1,11114919637,2016-03-13T03:34:30Z
1503960366,3/13/2016 3:35:30 AM,1,11114919637,2016-03-13T03:35:30Z
1503960366,3/13/2016 3:36:30 AM,1,11114919637,2016-03-13T03:36:30Z
1503960366,3/13/2016 3:37:30 AM,1,11114919637,2016-03-13T03:37:30Z
1503960366,3/13/2016 3:38:30 AM,1,11114919637,2016-03-13T03:38:30Z
1503960366,3/13/2016 3:39:30 AM,1,11114919637,2016-03-13T03:39:30Z
1503960366,3/13/2016 3:40:30 AM,1,11114919637,2016-03-13T03:40:30Z
1503960366,3/13/2016 3:41:30 AM,1,11114919637,2016-03-13T03:41:30Z
1503960366,3/13/2016 3:42:30 AM,1,11114919637,2016-03-13T03:42:30Z
1503960366,3/13/2016 3:43:30 AM,1,11114919637,2016-03-13T03:43:30Z
1503960366,3/13/2016 3:44:30 AM,1,11114919637,2016-03-13T03:44:30Z
1503960366,3/13/2016 3:45:30 AM,1,11114919637,2016-03-13T03:45:30Z
1503960366,3/13/2016 3:46:30 AM,1,11114919637,2016-03-13T03:46:30Z
1503960366,3/13/2016 3:47:30 AM,1,11114919637,2016-03-13T03:47:30Z
1503960366,3/13/2016 3:48:30 AM,1,11114919637,2016-03-13T03:48:30Z
1503960366,3/13/2016 3:49:30 AM,1,11114919637,2016-03-13T03:49:30Z
1503960366,3/13/2016 3:50:30 AM,1,11114919637,2016-03-13T03:50:30Z
1503960366,3/13/2016 3:51:30 AM,1,11114919637,2016-03-13T03:51:30Z
1503960366,3/13/2016 3:52:30 AM,1,11114919637,2016-03-13T03:52:30Z
1503960366,3/13/2016 3:53:30 AM,1,11114919637,2016-03-13T03:53:30Z
1503960366,3/13/2016 3:54:30 AM,1,11114919637,2016-03-13T03:54:30Z
1503960366,3/13/2016 3:55:30 AM,1,11114919637,2016-03-13T03:55:30Z
1503960366,3/13/2016 3:56:30 AM,1,11114919637,2016-03-13T03:56:30Z
1503960366,3/13/2016 3:57:30 AM,1,11114919637,2016-03-13T03:57:30Z
1503960366,3/13/2016 3:58:30 AM,1,11114919637,2016-03-13T03:58:30Z
1503960366,3/13/2016 3:59:30 AM,1,11114919637,2016-03-13T03:59:30Z
1503960366,3/13/2016 4:00:30 AM,1,11114919637,2016-03-13T04:00:30Z
1503960366,3/13/2016 4:01:30 AM,1,11114919637,2016-03-13T04:01:30Z
1503960366,3/13/2016 4:02:30 AM,1,11114919637,2016-03-13T04:02:30Z
1503960366,3/13/2016 4:03:30 AM,1,11114919637,2016-03-13T04:03:30Z
1503960366,3/13/2016 4:04:30 AM,1,11114919637,2016-03-13T04:04:30Z
1503960366,3/13/2016 4:05:30 AM,1,11114919637,2016-03-13T04:05:30Z
1503960366,3/13/2016 4:06:30 AM,1,11114919637,2016-03-13T04:06:30Z
1503960366,3/13/2016 4:07:30 AM,1,11114919637,2016-03-13T04:07:30Z
1503960366,3/13/2016 4:08:30 AM,1,11114919637,2016-03-13T04:08:30Z
1503960366,3/13/2016 4:09:30 AM,1,11114919637,2016-03-13T04:09:30Z
1503960366,3/13/2016 4:10:30 AM,1,11114919637,2016-03-13T04:10:30Z
1503960366,3/13/2016 4:11:30 AM,1,11114919637,2016-03-13T04:11:30Z
1503960366,3/13/2016 4:12:30 AM,1,11114919637,2016-03-13T04:12:30Z
1503960366,3/13/2016 4:13:30 AM,1,11114919637,2016-03-13T04:13:30Z
1503960366,3/13/2016 4:14:30 AM,1,11114919637,2016-03-13T04:14:30Z
1503960366,3/13/2016 4:15:30 AM,1,11114919637,2016-03-13T04:15:30Z
1503960366,3/13/2016 4:16:30 AM,1,11114919637,2016-03-13T04:16:30Z
1503960366,3/13/2016 4:17:30 AM,1,11114919637,2016-03-13T04:17:30Z
1503960366,3/13/2016 4:18:30 AM,1,11114919637,2016-03-13T04:18:30Z
1503960366,3/13/2016 4:19:30 AM,1,11114919637,2016-03-13T04:19:30Z
1503960366,3/13/2016 4:20:30 AM,1,11114919637,2016-03-13T04:20:30Z
1503960366,3/13/2016 4:21:30 AM,1,11114919637,2016-03-13T04:21:30Z
1503960366,3/13/2016 4:22:30 AM,1,11114919637,2016-03-13T04:22:30Z
1503960366,3/13/2016 4:23:30 AM,1,11114919637,2016-03-13T04:23:30Z
1503960366,3/13/2016 4:24:30 AM,1,11114919637,2016-03-13T04:24:30Z
1503960366,3/13/2016 4:25:30 AM,1,11114919637,2016-03-13T04:25:30Z
1503960366,3/13/2016 4:26:30 AM,1,11114919637,2016-03-13T04:26:30Z
1503960366,3/13/2016 4:27:30 AM,1,11114919637,2016-03-13T04:27:30Z
1503960366,3/13/2016 4:28:30 AM,1,11114919637,2016-03-13T04:28:30Z
1503960366,3/13/2016 4:29:30 AM,1,11114919637,2016-03-13T04:29:30Z
1503960366,3/13/2016 4:30:30 AM,1,11114919637,2016-03-13T04:30:30Z
1503960366,3/13/2016 4:31:30 AM,1,11114919637,2016-03-13T04:31:30Z
1503960366,3/13/2016 4:32:30 AM,1,11114919637,2016-03-13T04:32:30Z
1503960366,3/13/2016 4:33:30 AM,1,11114919637,2016-03-13T04:33:30Z
1503960366,3/13/2016 4:34:30 AM,1,11114919637,2016-03-13T04:34:30Z
1503960366,3/13/2016 4:35:30 AM,1,11114919637,2016-03-13T04:35:30Z
1503960366,3/13/2016 4:36:30 AM,1,11114919637,2016-03-13T04:36:30Z
1503960366,3/13/2016 4:37:30 AM,1,11114919637,2016-03-13T04:37:30Z
1503960366,3/13/2016 4:38:30 AM,2,11114919637,2016-03-13T04:38:30Z
1503960366,3/13/2016 4:39:30 AM,2,11114919637,2016-03-13T04:39:30Z
1503960366,3/13/2016 4:40:30 AM,1,11114919637,2016-03-13T04:40:30Z
1503960366,3/13/2016 4:41:30 AM,1,11114919637,2016-03-13T04:41:30Z
1503960366,3/13/2016 4:42:30 AM,1,11114919637,2016-03-13T04:42:30Z
1503960366,3/13/2016 4:43:30 AM,1,11114919637,2016-03-13T04:43:30Z
1503960366,3/13/2016 4:44:30 AM,1,11114919637,2016-03-13T04:44:30Z
1503960366,3/13/2016 4:45:30 AM,1,11114919637,2016-03-13T04:45:30Z
1503960366,3/13/2016 4:46:30 AM,1,11114919637,2016-03-13T04:46:30Z
1503960366,3/13/2016 4:47:30 AM,1,11114919637,2016-03-13T04:47:30Z
1503960366,3/13/2016 4:48:30 AM,1,11114919637,2016-03-13T04:48:30Z
1503960366,3/13/2016 4:49:30 AM,1,11114919637,2016-03-13T04:49:30Z
1503960366,3/13/2016 4:50:30 AM,1,11114919637,2016-03-13T04:50:30Z
1503960366,3/13/2016 4:51:30 AM,1,11114919637,2016-03-13T04:51:30Z
1503960366,3/13/2016 4:52:30 AM,1,11114919637,2016-03-13T04:52:30Z
1503960366,3/13/2016 4:53:30 AM,1,11114919637,2016-03-13T04:53:30Z
1503960366,3/13/2016 4:54:30 AM,1,11114919637,2016-03-13T04:54:30Z
1503960366,3/13/2016 4:55:30 AM,1,11114919637,2016-03-13T04:55:30Z
1503960366,3/13/2016 4:56:30 AM,1,11114919637,2016-03-13T04:56:30Z
1503960366,3/13/2016 4:57:30 AM,1,11114919637,2016-03-13T04:57:30Z
1503960366,3/13/2016 4:58:30 AM,1,11114919637,2016-03-13T04:58:30Z
1503960366,3/13/2016 4:59:30 AM,1,11114919637,2016-03-13T04:59:30Z
1503960366,3/13/2016 5:00:30 AM,1,11114919637,2016-03-13T05:00:30Z
1503960366,3/13/2016 5:01:30 AM,1,11114919637,2016-03-13T05:01:30Z
1503960366,3/13/2016 5:02:30 AM,1,11114919637,2016-03-13T05:02:30Z
1503960366,3/13/2016 5:03:30 AM,1,11114919637,2016-03-13T05:03:30Z
1503960366,3/13/2016 5:04:30 AM,1,11114919637,2016-03-13T05:04:30Z
1503960366,3/13/2016 5:05:30 AM,1,11114919637,2016-03-13T05:05:30Z
1503960366,3/13/2016 5:06:30 AM,1,11114919637,2016-03-13T05:06:30Z
1503960366,3/13/2016 5:07:30 AM,1,11114919637,2016-03-13T05:07:30Z
1503960366,3/13/2016 5:08:30 AM,1,11114919637,2016-03-13T05:08:30Z
1503960366,3/13/2016 5:09:30 AM,1,11114919637,2016-03-13T05:09:30Z
1503960366,3/13/2016 5:10:30 AM,1,11114919637,2016-03-13T05:10:30Z
1503960366,3/13/2016 5:11:30 AM,1,11114919637,2016-03-13T05:11:30Z
1503960366,3/13/2016 5:12:30 AM,1,11114919637,2016-03-13T05:12:30Z
1503960366,3/13/2016 5:13:30 AM,1,11114919637,2016-03-13T05:13:30Z
1503960366,3/13/2016 5:14:30 AM,1,11114919637,2016-03-13T05:14:30Z
1503960366,3/13/2016 5:15:30 AM,1,11114919637,2016-03-13T05:15:30Z
1503960366,3/13/2016 5:16:30 AM,1,11114919637,2016-03-13T05:16:30Z
1503960366,3/13/2016 5:17:30 AM,1,11114919637,2016-03-13T05:17:30Z
1503960366,3/13/2016 5:18:30 AM,1,11114919637,2016-03-13T05:18:30Z
1503960366,3/13/2016 5:19:30 AM,1,11114919637,2016-03-13T05:19:30Z
1503960366,3/13/2016 5:20:30 AM,1,11114919637,2016-03-13T05:20:30Z
1503960366,3/13/2016 5:21:30 AM,1,11114919637,2016-03-13T05:21:30Z
1503960366,3/13/2016 5:22:30 AM,1,11114919637,2016-03-13T05:22:30Z
1503960366,3/13/2016 5:23:30 AM,1,11114919637,2016-03-13T05:23:30Z
1503960366,3/13/2016 5:24:30 AM,1,11114919637,2016-03-13T05:24:30Z
1503960366,3/13/2016 5:25:30 AM,1,11114919637,2016-03-13T05:25:30Z
1503960366,3/13/2016 5:26:30 AM,1,11114919637,2016-03-13T05:26:30Z
1503960366,3/13/2016 5:27:30 AM,1,11114919637,2016-03-13T05:27:30Z
1503960366,3/13/2016 5:28:30 AM,1,11114919637,2016-03-13T05:28:30Z
1503960366,3/13/2016 5:29:30 AM,1,11114919637,2016-03-13T05:29:30Z
1503960366,3/13/2016 5:30:30 AM,1,11114919637,2016-03-13T05:30:30Z
1503960366,3/13/2016 5:31:30 AM,1,11114919637,2016-03-13T05:31:30Z
1503960366,3/13/2016 5:32:30 AM,1,11114919637,2016-03-13T05:32:30Z
1503960366,3/13/2016 5:33:30 AM,1,11114919637,2016-03-13T05:33:30Z
1503960366,3/13/2016 5:34:30 AM,1,11114919637,2016-03-13T05:34:30Z
1503960366,3/13/2016 5:35:30 AM,1,11114919637,2016-03-13T05:35:30Z
1503960366,3/13/2016 5:36:30 AM,1,11114919637,2016-03-13T05:36:30Z
1503960366,3/13/2016 5:37:30 AM,1,11114919637,2016-03-13T05:37:30Z
1503960366,3/13/2016 5:38:30 AM,1,11114919637,2016-03-13T05:38:30Z
1503960366,3/13/2016 5:39:30 AM,1,11114919637,2016-03-13T05:39:30Z
1503960366,3/13/2016 5:40:30 AM,1,11114919637,2016-03-13T05:40:30Z
1503960366,3/13/2016 5:41:30 AM,1,11114919637,2016-03-13T05:41:30Z
1503960366,3/13/2016 5:42:30 AM,1,11114919637,2016-03-13T05:42:30Z
1503960366,3/13/2016 5:43:30 AM,1,11114919637,2016-03-13T05:43:30Z
1503960366,3/13/2016 5:44:30 AM,1,11114919637,2016-03-13T05:44:30Z
1503960366,3/13/2016 5:45:30 AM,1,11114919637,2016-03-13T05:45:30Z
1503960366,3/13/2016 5:46:30 AM,1,11114919637,2016-03-13T05:46:30Z
1503960366,3/13/2016 5:47:30 AM,1,11114919637,2016-03-13T05:47:30Z
1503960366,3/13/2016 5:48:30 AM,1,11114919637,2016-03-13T05:48:30Z
1503960366,3/13/2016 5:49:30 AM,1,11114919637,2016-03-13T05:49:30Z
1503960366,3/13/2016 5:50:30 AM,1,11114919637,2016-03-13T05:50:30Z
1503960366,3/13/2016 5:51:30 AM,1,11114919637,2016-03-13T05:51:30Z
1503960366,3/13/2016 5:52:30 AM,1,11114919637,2016-03-13T05:52:30Z
1503960366,3/13/2016 5:53:30 AM,1,11114919637,2016-03-13T05:53:30Z
1503960366,3/13/2016 5:54:30 AM,1,11114919637,2016-03-13T05:54:30Z
1503960366,3/13/2016 5:55:30 AM,1,11114919637,2016-03-13T05:55:30Z
1503960366,3/13/2016 5:56:30 AM,1,11114919637,2016-03-13T05:56:30Z
1503960366,3/13/2016 5:57:30 AM,1,11114919637,2016-03-13T05:57:30Z
1503960366,3/13/2016 5:58:30 AM,1,11114919637,2016-03-13T05:58:30Z
1503960366,3/13/2016 5:59:30 AM,1,11114919637,2016-03-13T05:59:30Z
1503960366,3/13/2016 6:00:30 AM,1,11114919637,2016-03-13T06:00:30Z
1503960366,3/13/2016 6:01:30 AM,1,11114919637,2016-03-13T06:01:30Z
1503960366,3/13/2016 6:02:30 AM,1,11114919637,2016-03-13T06:02:30Z
1503960366,3/13/2016 6:03:30 AM,1,11114919637,2016-03-13T06:03:30Z
1503960366,3/13/2016 6:04:30 AM,1,11114919637,2016-03-13T06:04:30Z
1503960366,3/13/2016 6:05:30 AM,1,11114919637,2016-03-13T06:05:30Z
1503960366,3/13/2016 6:06:30 AM,1,11114919637,2016-03-13T06:06:30Z
1503960366,3/13/2016 6:07:30 AM,1,11114919637,2016-03-13T06:07:30Z
1503960366,3/13/2016 6:08:30 AM,1,11114919637,2016-03-13T06:08:30Z
1503960366,3/13/2016 6:09:30 AM,1,11114919637,2016-03-13T06:09:30Z
1503960366,3/13/2016 6:10:30 AM,1,11114919637,2016-03-13T06:10:30Z
1503960366,3/13/2016 6:11:30 AM,1,11114919637,2016-03-13T06:11:30Z
1503960366,3/13/2016 6:12:30 AM,1,11114919637,2016-03-13T06:12:30Z
1503960366,3/13/2016 6:13:30 AM,1,11114919637,2016-03-13T06:13:30Z
1503960366,3/13/2016 6:14:30 AM,1,11114919637,2016-03-13T06:14:30Z
1503960366,3/13/2016 6:15:30 AM,1,11114919637,2016-03-13T06:15:30Z
1503960366,3/13/2016 6:16:30 AM,1,11114919637,2016-03-13T06:16:30Z
1503960366,3/13/2016 6:17:30 AM,1,11114919637,2016-03-13T06:17:30Z
1503960366,3/13/2016 6:18:30 AM,1,11114919637,2016-03-13T06:18:30Z
1503960366,3/13/2016 6:19:30 AM,1,11114919637,2016-03-13T06:19:30Z
1503960366,3/13/2016 6:20:30 AM,1,11114919637,2016-03-13T06:20:30Z
1503960366,3/13/2016 6:21:30 AM,1,11114919637,2016-03-13T06:21:30Z
1503960366,3/13/2016 6:22:30 AM,1,11114919637,2016-03-13T06:22:30Z
1503960366,3/13/2016 6:23:30 AM,1,11114919637,2016-03-13T06:23:30Z
1503960366,3/13/2016 6:24:30 AM,1,11114919637,2016-03-13T06:24:30Z
1503960366,3/13/2016 6:25:30 AM,1,11114919637,2016-03-13T06:25:30Z
1503960366,3/13/2016 6:26:30 AM,1,11114919637,2016-03-13T06:26:30Z
1503960366,3/13/2016 6:27:30 AM,1,11114919637,2016-03-13T06:27:30Z
1503960366,3/13/2016 6:28:30 AM,1,11114919637,2016-03-13T06:28:30Z
1503960366,3/13/2016 6:29:30 AM,1,11114919637,2016-03-13T06:29:30Z
1503960366,3/13/2016 6:30:30 AM,1,11114919637,2016-03-13T06:30:30Z
1503960366,3/13/2016 6:31:30 AM,1,11114919637,2016-03-13T06:31:30Z
1503960366,3/13/2016 6:32:30 AM,1,11114919637,2016-03-13T06:32:30Z
1503960366,3/13/2016 6:33:30 AM,1,11114919637,2016-03-13T06:33:30Z
1503960366,3/13/2016 6:34:30 AM,1,11114919637,2016-03-13T06:34:30Z
1503960366,3/13/2016 6:35:30 AM,1,11114919637,2016-03-13T06:35:30Z
1503960366,3/13/2016 6:36:30 AM,1,11114919637,2016-03-13T06:36:30Z
1503960366,3/13/2016 6:37:30 AM,1,11114919637,2016-03-13T06:37:30Z
1503960366,3/13/2016 6:38:30 AM,1,11114919637,2016-03-13T06:38:30Z
1503960366,3/13/2016 6:39:30 AM,1,11114919637,2016-03-13T06:39:30Z
1503960366,3/13/2016 6:40:30 AM,1,11114919637,2016-03-13T06:40:30Z
1503960366,3/13/2016 6:41:30 AM,1,11114919637,2016-03-13T06:41:30Z
1503960366,3/13/2016 6:42:30 AM,1,11114919637,2016-03-13T06:42:30Z
1503960366,3/13/2016 6:43:30 AM,1,11114919637,2016-03-13T06:43:30Z
1503960366,3/13/2016 6:44:30 AM,2,11114919637,2016-03-13T06:44:30Z
1503960366,3/13/2016 6:45:30 AM,1,11114919637,2016-03-13T06:45:30Z
1503960366,3/13/2016 6:46:30 AM,1,11114919637,2016-03-13T06:46:30Z
1503960366,3/13/2016 6:47:30 AM,1,11114919637,2016-03-13T06:47:30Z
1503960366,3/13/2016 6:48:30 AM,1,11114919637,2016-03-13T06:48:30Z
1503960366,3/13/2016 6:49:30 AM,1,11114919637,2016-03-13T06:49:30Z
1503960366,3/13/2016 6:50:30 AM,1,11114919637,2016-03-13T06:50:30Z
1503960366,3/13/2016 6:51:30 AM,1,11114919637,2016-03-13T06:51:30Z
1503960366,3/13/2016 6:52:30 AM,1,11114919637,2016-03-13T06:52:30Z
1503960366,3/13/2016 6:53:30 AM,1,11114919637,2016-03-13T06:53:30Z
1503960366,3/13/2016 6:54:30 AM,1,11114919637,2016-03-13T06:54:30Z
1503960366,3/13/2016 6:55:30 AM,1,11114919637,2016-03-13T06:55:30Z
1503960366,3/13/2016 6:56:30 AM,1,11114919637,2016-03-13T06:56:30Z
1503960366,3/13/2016 6:57:30 AM,1,11114919637,2016-03-13T06:57:30Z
1503960366,3/13/2016 6:58:30 AM,1,11114919637,2016-03-13T06:58:30Z
1503960366,3/13/2016 6:59:30 AM,1,11114919637,2016-03-13T06:59:30Z
1503960366,3/13/2016 7:00:30 AM,1,11114919637,2016-03-13T07:00:30Z
1503960366,3/13/2016 7:01:30 AM,1,11114919637,2016-03-13T07:01:30Z
1503960366,3/13/2016 7:02:30 AM,1,11114919637,2016-03-13T07:02:30Z
1503960366,3/13/2016 7:03:30 AM,1,11114919637,2016-03-13T07:03:30Z
1503960366,3/13/2016 7:04:30 AM,1,11114919637,2016-03-13T07:04:30Z
1503960366,3/13/2016 7:05:30 AM,1,11114919637,2016-03-13T07:05:30Z
1503960366,3/13/2016 7:06:30 AM,1,11114919637,2016-03-13T07:06:30Z
1503960366,3/13/2016 7:07:30 AM,1,11114919637,2016-03-13T07:07:30Z
1503960366,3/13/2016 7:08:30 AM,1,11114919637,2016-03-13T07:08:30Z
1503960366,3/13/2016 7:09:30 AM,1,11114919637,2016-03-13T07:09:30Z
1503960366,3/13/2016 7:10:30 AM,1,11114919637,2016-03-13T07:10:30Z
1503960366,3/13/2016 7:11:30 AM,1,11114919637,2016-03-13T07:11:30Z
1503960366,3/13/2016 7:12:30 AM,1,11114919637,2016-03-13T07:12:30Z
1503960366,3/13/2016 7:13:30 AM,1,11114919637,2016-03-13T07:13:30Z
1503960366,3/13/2016 7:14:30 AM,1,11114919637,2016-03-13T07:14:30Z
1503960366,3/13/2016 7:15:30 AM,1,11114919637,2016-03-13T07:15:30Z
1503960366,3/13/2016 7:16:30 AM,1,11114919637,2016-03-13T07:16:30Z
1503960366,3/13/2016 7:17:30 AM,1,11114919637,2016-03-13T07:17:30Z
1503960366,3/13/2016 7:18:30 AM,1,11114919637,2016-03-13T07:18:30Z
1503960366,3/13/2016 7:19:30 AM,1,11114919637,2016-03-13T07:19:30Z
1503960366,3/13/2016 7:20:30 AM,1,11114919637,2016-03-13T07:20:30Z
1503960366,3/13/2016 7:21:30 AM,1,11114919637,2016-03-13T07:21:30Z
1503960366,3/13/2016 7:22:30 AM,1,11114919637,2016-03-13T07:22:30Z
1503960366,3/13/2016 7:23:30 AM,1,11114919637,2016-03-13T07:23:30Z
1503960366,3/13/2016 7:24:30 AM,1,11114919637,2016-03-13T07:24:30Z
1503960366,3/13/2016 7:25:30 AM,1,11114919637,2016-03-13T07:25:30Z
1503960366,3/13/2016 7:26:30 AM,1,11114919637,2016-03-13T07:26:30Z
1503960366,3/13/2016 7:27:30 AM,1,11114919637,2016-03-13T07:27:30Z
1503960366,3/13/2016 7:28:30 AM,1,11114919637,2016-03-13T07:28:30Z
1503960366,3/13/2016 7:29:30 AM,1,11114919637,2016-03-13T07:29:30Z
1503960366,3/13/2016 7:30:30 AM,1,11114919637,2016-03-13T07:30:30Z
1503960366,3/13/2016 7:31:30 AM,1,11114919637,2016-03-13T07:31:30Z
1503960366,3/13/2016 7:32:30 AM,1,11114919637,2016-03-13T07:32:30Z
1503960366,3/13/2016 7:33:30 AM,1,11114919637,2016-03-13T07:33:30Z
1503960366,3/13/2016 7:34:30 AM,1,11114919637,2016-03-13T07:34:30Z
1503960366,3/13/2016 7:35:30 AM,1,11114919637,2016-03-13T07:35:30Z
1503960366,3/13/2016 7:36:30 AM,1,11114919637,2016-03-13T07:36:30Z
1503960366,3/13/2016 7:37:30 AM,1,11114919637,2016-03-13T07:37:30Z
1503960366,3/13/2016 7:38:30 AM,2,11114919637,2016-03-13T07:38:30Z
1503960366,3/13/2016 7:39:30 AM,2,11114919637,2016-03-13T07:39:30Z
1503960366,3/13/2016 7:40:30 AM,2,11114919637,2016-03-13T07:40:30Z
1503960366,3/13/2016 7:41:30 AM,1,11114919637,2016-03-13T07:41:30Z
1503960366,3/13/2016 7:42:30 AM,1,11114919637,2016-03-13T07:42:30Z
1503960366,3/13/2016 7:43:30 AM,1,11114919637,2016-03-13T07:43:30Z
1503960366,3/13/2016 7:44:30 AM,1,11114919637,2016-03-13T07:44:30Z
1503960366,3/13/2016 7:45:30 AM,1,11114919637,2016-03-13T07:45:30Z
1503960366,3/13/2016 7:46:30 AM,1,11114919637,2016-03-13T07:46:30Z
1503960366,3/13/2016 7:47:30 AM,1,11114919637,2016-03-13T07:47:30Z
1503960366,3/13/2016 7:48:30 AM,1,11114919637,2016-03-13T07:48:30Z
1503960366,3/13/2016 7:49:30 AM,1,11114919637,2016-03-13T07:49:30Z
1503960366,3/13/2016 7:50:30 AM,1,11114919637,2016-03-13T07:50:30Z
1503960366,3/13/2016 7:51:30 AM,1,11114919637,2016-03-13T07:51:30Z
1503960366,3/13/2016 7:52:30 AM,1,11114919637,2016-03-13T07:52:30Z
1503960366,3/13/2016 7:53:30 AM,1,11114919637,2016-03-13T07:53:30Z
1503960366,3/13/2016 7:54:30 AM,1,11114919637,2016-03-13T07:54:30Z
1503960366,3/13/2016 7:55:30 AM,1,11114919637,2016-03-13T07:55:30Z
1503960366,3/13/2016 7:56:30 AM,1,11114919637,2016-03-13T07:56:30Z
1503960366,3/13/2016 7:57:30 AM,1,11114919637,2016-03-13T07:57:30Z
1503960366,3/13/2016 7:58:30 AM,1,11114919637,2016-03-13T07:58:30Z
1503960366,3/13/2016 7:59:30 AM,1,11114919637,2016-03-13T07:59:30Z
1503960366,3/13/2016 8:00:30 AM,1,11114919637,2016-03-13T08:00:30Z
1503960366,3/13/2016 8:01:30 AM,1,11114919637,2016-03-13T08:01:30Z
1503960366,3/13/2016 8:02:30 AM,1,11114919637,2016-03-13T08:02:30Z
